title,rating,imdb,url

"Star Trek - The Original Series, Episode 59: The Enterprise Incident VHS",False,False,https://www.amazon.com/dp/6300213625

Mystery Men,True,True,https://www.amazon.com/dp/B000I9YM2K

The Whisperers 1966  VHS,True,False,https://www.amazon.com/dp/630455947X

Wake Up! On the Road with a Zen Master,False,False,https://www.amazon.com/dp/B002AGOAC6

Outlaw Star Vol.11:Dragon's Tombstone VHS,True,False,https://www.amazon.com/dp/B00004RFI0

Bringing Down The House / Houseguest,True,False,https://www.amazon.com/dp/B000Y11B80

Always VHS,True,False,https://www.amazon.com/dp/B00007M5HJ

Mummies Alive: The Beginning,True,False,https://www.amazon.com/dp/B000OY9VC0

Dr. T and the Women,True,True,https://www.amazon.com/dp/B000LQ95CC

Swish - A Guide to Great Basketball Shooting,True,True,https://www.amazon.com/dp/B0041VIZ06

Coming to America & Trading Places,True,False,https://www.amazon.com/dp/B0039OD6OG

The Last Pow-Wow Oak - documentary,False,False,https://www.amazon.com/dp/B0053IBSDC

The Big Picture - Challenge of Ideas,False,False,https://www.amazon.com/dp/B0018C8KRY

Dreaming Of Joseph Lees,True,True,https://www.amazon.com/dp/B001M3R9SA

Ruins of the Third Reich,False,False,https://www.amazon.com/dp/B00097FD60

Forbidden Planet Deluxe Letter-Box Edition  VHS,True,False,https://www.amazon.com/dp/6304056818

Basic Instinct,True,False,https://www.amazon.com/dp/B000O5B4C4

Standard Deviants: Algebra 2 VHS,True,False,https://www.amazon.com/dp/B00008G6OK

Pal Joey VHS,False,False,https://www.amazon.com/dp/B00004CJP2

Bhangra Workout Vol. 1 with Sat Pavan Kaur,False,False,https://www.amazon.com/dp/B004S43VMI

Steeleye Span: The 35th Anniversary World Tour 2004,True,False,https://www.amazon.com/dp/B0007Q6RLI

Pet Sematary VHS,True,False,https://www.amazon.com/dp/B00004CJPL

Crazy/ Beautiful,True,False,https://www.amazon.com/dp/B00003CY5P

The Running Man,True,True,https://www.amazon.com/dp/B0027V6AL8

Final Fantasy - The Spirits Within,True,False,https://www.amazon.com/dp/B00003CY5D

Haunted Echoes: Ghost Story,True,False,https://www.amazon.com/dp/B0030GBT0Q

Hilary Burnett's Pilates Intermediate,True,False,https://www.amazon.com/dp/B0006TPE3I

Unbeaten 28,True,False,https://www.amazon.com/dp/B00006JU7K

Harold & Maude,True,False,https://www.amazon.com/dp/B0006H4B52

Pokemon Collector's Set: Pokemon Heroes / Pokemon 4Ever / Pokemon: Destiny Deoxys / Pokemon Jirachi: Wish Maker,True,False,https://www.amazon.com/dp/B004YCKJVA

Invader Zim,False,True,https://www.amazon.com/dp/B000H167M2

NOVA: Deadly Ascent PBS DVD,False,False,https://www.amazon.com/dp/B000E97HS0

"European Facials, Vol. 2 VHS",False,False,https://www.amazon.com/dp/B000FQW1AG

The Bone Collector VHS,True,False,https://www.amazon.com/dp/0783241305

"Exit the Dragon, Enter the Tiger",True,False,https://www.amazon.com/dp/B00008G6G6

Tiger Shark,True,False,https://www.amazon.com/dp/B0039UU3KK

Disgaea: The Complete Series,True,False,https://www.amazon.com/dp/B00477VLZU

Pirates VHS,True,False,https://www.amazon.com/dp/6300165302

Superman Returns,True,False,https://www.amazon.com/dp/B0028OA3EO

"Sports Massage for Athletes: Target - Women version 2.0perfect for Baseball, Basketball, Football, Soccer & Track Enthusiasts",True,False,https://www.amazon.com/dp/B001QNUNTS

Luther Allison: Live in Paradise,True,False,https://www.amazon.com/dp/B000009CE1

The Truth About Cats & Dogs,True,True,https://www.amazon.com/dp/B000SW4DHQ

Daddy Day Care,True,True,https://www.amazon.com/dp/B000ID1PFI

The Amazing Flying Chair: Around the World in 80 Hours,False,False,https://www.amazon.com/dp/B000SBKENO

Return Of The Tiger,True,False,https://www.amazon.com/dp/B00008G6GA

His and Her Circumstances: Volume 5,True,False,https://www.amazon.com/dp/B00008G6GJ

25 Fireman Street,True,False,https://www.amazon.com/dp/B0002CHICO

Rebecca,False,False,https://www.amazon.com/dp/B0002VF64W

Walking with Dinosaurs,True,False,https://www.amazon.com/dp/B000GTJSFS

Wing Chun Series  Trapping Hands,False,False,https://www.amazon.com/dp/B002QGAO20

Being Human: Season 2,True,False,https://www.amazon.com/dp/B003WEAW2M

Rambo: First Blood,True,True,https://www.amazon.com/dp/B000LVAQDE

Racket Squad:Vol 3 Classic TV,True,False,https://www.amazon.com/dp/B0009HLCVU

Quest of the Delta Knights VHS,True,False,https://www.amazon.com/dp/6303289134

Evanescence - Anywhere But Home,True,False,https://www.amazon.com/dp/B00067BBQE

The Silent Service VHS,True,False,https://www.amazon.com/dp/6304967632

Brother from Another Planet,True,False,https://www.amazon.com/dp/B000055XLV

Rod Stewart - Storyteller 1984-1991 VHS,True,False,https://www.amazon.com/dp/6302371929

Holiday Hypnosis,True,False,https://www.amazon.com/dp/B000BHZ2F0

Blood & Chocolate,True,False,https://www.amazon.com/dp/B001AZI1QO

Christmas Evil,True,False,https://www.amazon.com/dp/B000055XLZ

The Five Senses VHS,True,False,https://www.amazon.com/dp/B00005LKL9

Mike Marino: New Jersey's Bad Boy Of Comedy,True,False,https://www.amazon.com/dp/B000XB7SKG

The Artists' Specials Collector's Set,True,False,https://www.amazon.com/dp/B000FBHFH0

Sicilian VHS,True,False,https://www.amazon.com/dp/6303013171

Caillou - Caillou's Furry Friends VHS,True,False,https://www.amazon.com/dp/B00005LKL2

Go Swim Teaching Progressions with Steve Haufler,True,False,https://www.amazon.com/dp/B001GKXK5K

2004 Ano de Exitos: Tropical,True,False,https://www.amazon.com/dp/B0000YTPWK

The Filth and the Fury - A Sex Pistols Film VHS,True,False,https://www.amazon.com/dp/B00005LKL4

Christmas in Connecticut (1945),False,True,https://www.amazon.com/dp/B00316WYGI

"Bag of Tricks, Pocketful of Licks",True,False,https://www.amazon.com/dp/B0007LFPVQ

The Heartbreak Kid,True,True,https://www.amazon.com/dp/B0013NDIMA

"Day After Tomorrow, The",True,False,https://www.amazon.com/dp/B0002NIAZW

Judge & Jury VHS,True,False,https://www.amazon.com/dp/B000006ETH

Ben's Vortex,False,False,https://www.amazon.com/dp/0979878985

Roland Petit: Le Jeune Homme et la Mort - Carmen; Opera National De Paris,True,False,https://www.amazon.com/dp/B000IY06A2

The Fugitive,True,False,https://www.amazon.com/dp/B00005UQZ5

Family Guy Presents - Stewie Griffin: The Untold Story,True,False,https://www.amazon.com/dp/B000A3DFV8

Killshot,True,True,https://www.amazon.com/dp/B002C4S2GQ

Unreal Development Kit - An Introduction and Application,False,False,https://www.amazon.com/dp/B0038ACYXA

Sgt. Bilko VHS,True,False,https://www.amazon.com/dp/B00004R6SO

The Child's Eye (English Subtitled),True,True,https://www.amazon.com/dp/B005V3HLX0

Memoirs of an Invisible Man,True,True,https://www.amazon.com/dp/B006QPWXCQ

Mickey Mouse Clubhouse: Mickey's Big Splash,True,False,https://www.amazon.com/dp/B001R3YRIA

Diamond's Edge VHS,True,False,https://www.amazon.com/dp/B0000A1HUA

Manic Cop 3: Badge Of Silence,True,True,https://www.amazon.com/dp/B0032KSY80

Pilates for Beginners,True,False,https://www.amazon.com/dp/B001O4C6IK

Doomsday Machine,False,True,https://www.amazon.com/dp/B002ZNCYFO

Planet Of Storms Planeta Bur,True,False,https://www.amazon.com/dp/B0058OTM4S

Standard Deviants: English Grammar 1 VHS,True,False,https://www.amazon.com/dp/B00008G6OX

Route 66: Return to the Road with Martin Milner,False,False,https://www.amazon.com/dp/B00005YY9M

Candyman 2 VHS,True,False,https://www.amazon.com/dp/6303520448

Route 66: An American Odyssey,False,False,https://www.amazon.com/dp/B00005YY9N

Salsa: Advanced Variations 6,False,False,https://www.amazon.com/dp/B00008URS3

THE BEST OF BACKYARD WRESTLING 2: More Hardcore Than Ever Before! VHS,True,False,https://www.amazon.com/dp/B00004UCV2

Alien Enigma VHS,True,False,https://www.amazon.com/dp/B00004ZD4R

Joe Lewis Fighting Systems - What Bruce Lee Taught Me,True,False,https://www.amazon.com/dp/B0007UZN6Y

The Spirit of '76,False,False,https://www.amazon.com/dp/B002MAG7F8

Le Mans 2006,True,False,https://www.amazon.com/dp/B000I8OOOM

Ranma 1/2 - Hard Battle - The Complete Third Season,True,False,https://www.amazon.com/dp/B000067J2W

The Hellbenders VHS,True,False,https://www.amazon.com/dp/6300147827

Lady In Scarlet,False,True,https://www.amazon.com/dp/B0043P1PH0

The Duchess of Duke Street - Series 1,True,False,https://www.amazon.com/dp/B000A6T1X6

Underworld,True,False,https://www.amazon.com/dp/B0000VAFO0

Alfred Hitchcock Collection,True,False,https://www.amazon.com/dp/B000JFY174

Battle For Music VHS,False,False,https://www.amazon.com/dp/B000BMXITM

Death Wish VHS,True,False,https://www.amazon.com/dp/B00004RCGE

Foxy Brown VHS,True,False,https://www.amazon.com/dp/B00004RCGF

Commando VHS,True,False,https://www.amazon.com/dp/B00004RCGB

Police Academy 2: Their First Assignment VHS,True,False,https://www.amazon.com/dp/B00004RCGN

Paul Klee: The Silence of the Angel,True,False,https://www.amazon.com/dp/B000EWBKYE

El Del Vibrato,False,False,https://www.amazon.com/dp/B0018FWHPW

Madama Butterfly VHS,False,False,https://www.amazon.com/dp/B00004RCGI

The Alphabet Killer,True,True,https://www.amazon.com/dp/B003ITKNTS

Mad Monster (1942),False,True,https://www.amazon.com/dp/B002TUMOOY

Kick to Get Fit Jr. - For Kids,True,False,https://www.amazon.com/dp/B0000YWQ26

History Of Motion Pictures Production Technologies - Volume-II,True,False,https://www.amazon.com/dp/B000A26M5K

Jennifer 8 VHS,True,False,https://www.amazon.com/dp/B00004CNJV

The Great Generals Series,True,False,https://www.amazon.com/dp/B000GB5MFG

Trapped In Katrina,False,True,https://www.amazon.com/dp/B00522O17E

The Girl Next Door,True,False,https://www.amazon.com/dp/B001BTZVFS

A Plumm Summer,True,True,https://www.amazon.com/dp/B00296SCK8

Dumbest Stuff on Wheels,False,True,https://www.amazon.com/dp/B0071V0U6A

Latham Entertainment Presents,True,True,https://www.amazon.com/dp/B009NY5UGS

Ashanti VHS,True,False,https://www.amazon.com/dp/B00004RCG7

Hostage,True,False,https://www.amazon.com/dp/B0009PQX02

The Beast,True,False,https://www.amazon.com/dp/B000B9E2M2

Bang the Drum Slowly,True,False,https://www.amazon.com/dp/B00007LP8K

Necessary Evil,True,True,https://www.amazon.com/dp/B002JCED6O

Around the Fire,True,True,https://www.amazon.com/dp/B0047CCBJU

GWAR: Blood-Bath and Beyond,True,False,https://www.amazon.com/dp/B000FILVC8

Sheena Queen Of The Jungle - Volume 3,True,False,https://www.amazon.com/dp/B000WPJSWE

Living With Lew,True,True,https://www.amazon.com/dp/B002KQ1SLC

Bikini Bistro,True,False,https://www.amazon.com/dp/B00000INUE

Dream Lover,True,False,https://www.amazon.com/dp/B0001VTPUE

For Queen and Country,True,False,https://www.amazon.com/dp/B0001VTPUO

"Famous Western Gunfighters: The Desert Trail; Ride Ranger, Ride;  Roll on Texas Moon VHS",True,False,https://www.amazon.com/dp/1578751098

The Ladykillers VHS,True,False,https://www.amazon.com/dp/6303209955

Mad Max Beyond Thunderdome,True,False,https://www.amazon.com/dp/B00004CXXA

Demon Warriors,True,True,https://www.amazon.com/dp/B002KPMU7O

Greenways Farm: Journey into the heart of England's most Haunted Farm,True,False,https://www.amazon.com/dp/B002GLSANU

El Guardian De La Muerte VHS,True,False,https://www.amazon.com/dp/6302494788

After Dusk They Come,True,True,https://www.amazon.com/dp/B009KHAVYY

Playground Rock,True,False,https://www.amazon.com/dp/B00026L81M

P90X+ TOTAL BODY PLUS with Tony Horton by Beachbody,False,False,https://www.amazon.com/dp/B0012KO9FE

Ustedes Los Ricos VHS,True,False,https://www.amazon.com/dp/6302499003

Submarines,True,False,https://www.amazon.com/dp/B00009AV7Z

"10,000 Black Men Named George VHS",True,False,https://www.amazon.com/dp/B00009AV7T

The Little Prince,True,True,https://www.amazon.com/dp/B000IZ1LDC

Bikini Babes Movie One,True,False,https://www.amazon.com/dp/B008IRGHPO

Joseph and the Amazing Technicolor Dreamcoat VHS,False,False,https://www.amazon.com/dp/B00003JA8H

Judy Moody and the NOT Bummer Summer,True,False,https://www.amazon.com/dp/B004QL7K16

"Bob Hope, Bing Crosby, Dean Martin, Jerry Lewis",True,False,https://www.amazon.com/dp/B0009IWGBE

Good Housekeeping: Black Tulip VHS,True,False,https://www.amazon.com/dp/B00001XT6K

Lawyer-Lawyer VHS,True,False,https://www.amazon.com/dp/6305693196

Black Sabbath: Never Say Die - Live in 1978,True,False,https://www.amazon.com/dp/B00008DDH5

Creature from the Black Lagoon,True,True,https://www.amazon.com/dp/B002L5AU6Q

Changes,False,False,https://www.amazon.com/dp/B00008DI5C

New Orleans Drumming,True,False,https://www.amazon.com/dp/B0001XALWI

Best Friends Forever,True,False,https://www.amazon.com/dp/B002PQEY5Y

Utopia VHS,True,False,https://www.amazon.com/dp/B00000FDX2

The Board,True,False,https://www.amazon.com/dp/0740319116

Smokin' Line Dances: Volume 2,True,False,https://www.amazon.com/dp/B000BRSWPW

Scott of the Antarctic VHS,True,False,https://www.amazon.com/dp/B00000FDXE

Red Carpet Double Feature: (Man Friday / Raise the Titanic),True,False,https://www.amazon.com/dp/B000C65YS0

Limey with Spanish subtitles  VHS,True,False,https://www.amazon.com/dp/630585520X

Amelia: World Premiere,True,False,https://www.amazon.com/dp/B0036T33W4

M.O.N.,False,True,https://www.amazon.com/dp/B0043Z108E

Femme Fatale,True,False,https://www.amazon.com/dp/B00008DDHO

Sachaa Jhutha,False,False,https://www.amazon.com/dp/B004V2FU0S

Sistas 'N the City,True,False,https://www.amazon.com/dp/B00008DDHJ

Case of the Grinning Cat,True,True,https://www.amazon.com/dp/B002FBOTQS

Kannadi Pookkal Tamil Film/Indian cinema/Indian Regional Cinema/Emotional Drama,False,False,https://www.amazon.com/dp/B001KQFAIA

Wolfhound (Blu-ray),True,False,https://www.amazon.com/dp/B0040MK4GE

"To Sir, with Love VHS",True,False,https://www.amazon.com/dp/B00004CK6G

Alien,True,False,https://www.amazon.com/dp/B000O76T7C

AVP: Alien Vs. Predator,True,False,https://www.amazon.com/dp/B000O76T7M

Child of Satan VHS,True,False,https://www.amazon.com/dp/B00004CK6H

Hogan's Goat,True,False,https://www.amazon.com/dp/B000067IYL

Ten Blocks on the Camino Real,True,False,https://www.amazon.com/dp/B000067IYN

The Pond,True,False,https://www.amazon.com/dp/B0006TPDKC

Mark of Zorro/Don Q-Son of Zorro,True,False,https://www.amazon.com/dp/B000067IYE

The Iron Mask,True,False,https://www.amazon.com/dp/B000067IYD

Calvin Marshall,True,False,https://www.amazon.com/dp/B003PM0F5K

Stiffs,True,True,https://www.amazon.com/dp/B0042VX5NM

Battlefield Earth VHS,True,False,https://www.amazon.com/dp/B00003CXIU

Alien Vengeance,False,False,https://www.amazon.com/dp/B00403NKCS

Lemon Drop Kid VHS,True,False,https://www.amazon.com/dp/6303382398

Fried Green Tomatoes VHS,True,False,https://www.amazon.com/dp/6302468027

title,rating,imdb,url

Journey to the Sun,True,False,https://www.amazon.com/dp/B0002JELC2

The Liquidator,True,True,https://www.amazon.com/dp/B008U4SB5E

In the Devil's Garden,True,False,https://www.amazon.com/dp/B008EVEC8S

The Last Time I Saw Paris,False,False,https://www.amazon.com/dp/B0000A08L7

Your First Guitar Lesson: Beginning Guitar,True,False,https://www.amazon.com/dp/B00006HI52

The BIG Rescue,True,False,https://www.amazon.com/dp/B000M7FRSQ

Sweet and Lowdown,True,False,https://www.amazon.com/dp/B000050GPQ

Good Neighbor Sam,True,False,https://www.amazon.com/dp/B003ZXNC9A

Changing Our Minds: Clear Thoughts on Depression - Drugs and Alternative Paths to a Healthy Mind,True,False,https://www.amazon.com/dp/B004285V2S

2:22,False,True,https://www.amazon.com/dp/B007Q3I9BG

Comedia Tesoros 5 Peliculas,True,False,https://www.amazon.com/dp/B0012VCMQG

The Brave One (2007),True,True,https://www.amazon.com/dp/B0013AESMM

Blood & Sand,True,False,https://www.amazon.com/dp/6305645477

Olivier Messiaen - The Crystal Liturgy,True,False,https://www.amazon.com/dp/B000WPJ6O4

Teaching Systems Algebra Module 1: Foundations of Algebra,True,False,https://www.amazon.com/dp/B003V6XDQ8

Road to Bali,False,False,https://www.amazon.com/dp/B0000A08LB

Fanex Files: Hammer Films,True,False,https://www.amazon.com/dp/B002FOFXJC

Horrors of the Red Planet VHS,True,False,https://www.amazon.com/dp/6303666779

Ouran High School Host Club: Complete Series Classic,True,False,https://www.amazon.com/dp/B007NU53YS

"Concerto, One Night in Central Park",True,False,https://www.amazon.com/dp/B005X5XIL0

The High Commissioner,True,False,https://www.amazon.com/dp/B0002V7O56

Hellboy II: The Golden Army,True,False,https://www.amazon.com/dp/B001F7MSF2

America Beyond Color Line With Henry Louis Gates VHS,True,False,https://www.amazon.com/dp/B00019G4XM

Max & Ruby's Christmas VHS,True,False,https://www.amazon.com/dp/B0002V7OII

Star Kid VHS,True,False,https://www.amazon.com/dp/1573623822

The Other Side Of Heaven VHS,True,False,https://www.amazon.com/dp/B00008CMSV

"Star Trek - The Next Generation, Episode 36: The Dauphin VHS",True,False,https://www.amazon.com/dp/6303115217

She-Devil VHS,True,False,https://www.amazon.com/dp/B00004RLI3

Assassination Tango,True,False,https://www.amazon.com/dp/B0000DI881

La Historia,True,False,https://www.amazon.com/dp/B000IONLX6

Max & Ruby - Max & Ruby's Christmas,True,False,https://www.amazon.com/dp/B0002V7OIS

Smithsonian Channel: Titanic's Final Mystery,True,False,https://www.amazon.com/dp/B0071LEIPE

Heavenly Hooters,True,False,https://www.amazon.com/dp/B000FIMG3Q

Saving Private Ryan (Special Limited Edition),True,False,https://www.amazon.com/dp/B000MFF918

Ghost World,True,False,https://www.amazon.com/dp/B00005T30L

I Que Buena Esta Mi Ahijada,True,False,https://www.amazon.com/dp/B000BLBZEI

Children of Paradise,True,False,https://www.amazon.com/dp/B00005T30I

The Brotherhood / The Brotherhood 2 - Young Warlocks,True,False,https://www.amazon.com/dp/B00005T30D

Timeline - 1941,True,False,https://www.amazon.com/dp/B000059HBH

With Friends Like These,True,False,https://www.amazon.com/dp/6305280673

The Story of Islam: A History of the World's Most Misunderstood Faith,True,False,https://www.amazon.com/dp/B00005T30X

World Class Trains VHS,True,False,https://www.amazon.com/dp/6305873135

The Promise - Philippines Filipino Tagalog Movie,False,False,https://www.amazon.com/dp/B000PHUJMW

Treasure Island  / In Search Of The Castaways 2-Movie Collection,True,False,https://www.amazon.com/dp/B001SXZ7TM

"The Power of a Song; He put a new song in my mouth, a hymn of praise to our God!",True,False,https://www.amazon.com/dp/B000QEE7ZO

Master of Disaster,True,False,https://www.amazon.com/dp/6305371849

Asian Stories,True,False,https://www.amazon.com/dp/B001AXTUQQ

Calling,True,False,https://www.amazon.com/dp/B00005T302

"Countdown to Calamity, 1971",False,False,https://www.amazon.com/dp/B000UWNY0Q

Ski Time VHS,True,False,https://www.amazon.com/dp/6302571960

Ayane's High Kick VHS,True,False,https://www.amazon.com/dp/1562196456

Wild Hearts Can't Be Broken,True,True,https://www.amazon.com/dp/B0095R7GOM

"Kill, Baby Kill",False,False,https://www.amazon.com/dp/B003XF1UZS

Empires - The Medici: Godfathers of the Renaissance,True,False,https://www.amazon.com/dp/B0007KIFW8

C.H.U.D. VHS,True,False,https://www.amazon.com/dp/6303180000

Forever Love / Forever Young (2 Pack),False,False,https://www.amazon.com/dp/B001PHGZZQ

Teenage Mutant Ninja Turtles 2,True,False,https://www.amazon.com/dp/B0000696I0

"South Park - Ghouls, Ghosts and Underpants Gnomes VHS",True,False,https://www.amazon.com/dp/B0000696I3

"South Park - Ghouls, Ghosts and Underpants Gnomes",True,False,https://www.amazon.com/dp/B0000696I4

The Gypsy Moths VHS,True,False,https://www.amazon.com/dp/B0000696I8

Dolan's Cadillac,True,True,https://www.amazon.com/dp/B003KM89T4

Empires - The Roman Empire in the First Century,True,False,https://www.amazon.com/dp/B0007KIFWS

Nine 1/2 Weeks,True,False,https://www.amazon.com/dp/B00005M22S

Stargate,True,False,https://www.amazon.com/dp/B00005M22Z

"Lizzie McGuire - Growing Up Lizzie TV Series, Vol. 2  VHS",True,False,https://www.amazon.com/dp/B0000C52E3

Day of Wrath VHS,True,False,https://www.amazon.com/dp/B000007T6M

Digital Fireplace,True,False,https://www.amazon.com/dp/B001346F6K

Unbreakable VHS,True,False,https://www.amazon.com/dp/B00005J792

Macross II VHS,True,False,https://www.amazon.com/dp/6303695345

Tender Mercies,True,True,https://www.amazon.com/dp/B008Y6M6NQ

Midnight Skater,False,True,https://www.amazon.com/dp/B0019CZB0C

Romeo and Juliet,True,False,https://www.amazon.com/dp/B000QGE8J2

Birdy the Mighty: Decode - The Complete Series,True,False,https://www.amazon.com/dp/B005NQ5LN2

Wanna-Be's VHS,True,False,https://www.amazon.com/dp/6303104592

Close-Up VHS,False,False,https://www.amazon.com/dp/1565802799

Here Comes Bugs VHS,True,False,https://www.amazon.com/dp/6301979729

Siddhartha,False,False,https://www.amazon.com/dp/B005BE79YA

Clear and Present Danger [VHS],True,False,https://www.amazon.com/dp/B00004RQGV

Ariel VHS,True,False,https://www.amazon.com/dp/6302072875

James And The Giant Peach,True,False,https://www.amazon.com/dp/B003L4Y5BW

Round Numbers VHS,True,False,https://www.amazon.com/dp/6302821029

Face of Evil,True,False,https://www.amazon.com/dp/B000E1YW1I

Royal Wedding VHS,False,False,https://www.amazon.com/dp/B000007PQQ

Merlin's Apprentice,True,False,https://www.amazon.com/dp/B000E1YW1S

The Snurks,True,False,https://www.amazon.com/dp/B0009XT8VU

Mademoiselle Chambon,True,True,https://www.amazon.com/dp/B004FVMZVW

"Great American Western Collection: John Wayne - Randy Rides Alone, The Trail Beyond and Hell Town VHS",False,False,https://www.amazon.com/dp/B000007PQ3

Great American Western Collection: Gene Autry VHS,False,False,https://www.amazon.com/dp/B000007PQ1

City of Angels,True,False,https://www.amazon.com/dp/0790737345

Coaching Football's 46 Defense,True,False,https://www.amazon.com/dp/B00077BOTC

Happy Tears,True,True,https://www.amazon.com/dp/B008Y5QOIA

Logan's Run VHS,True,False,https://www.amazon.com/dp/B00004CQYQ

Robbie Williams - Angels,True,False,https://www.amazon.com/dp/6305739609

Speed VHS,True,False,https://www.amazon.com/dp/B00004CQYY

DMT: The Spirit Molecule,False,True,https://www.amazon.com/dp/B005R9U6JE

Physics and the Pinewood Derby,False,False,https://www.amazon.com/dp/B0017X6ZUI

Beverly Hills Cop II VHS,True,False,https://www.amazon.com/dp/B00004CQYC

Dragons Forever VHS,True,False,https://www.amazon.com/dp/6305092060

Mobile Suit Gundam Seed: Destiny - Volume 10,True,False,https://www.amazon.com/dp/B000SK5YYY

Saw V,True,False,https://www.amazon.com/dp/B001LPWGC8

Ed Gein,True,False,https://www.amazon.com/dp/B00005LDCM

The Replacements,True,True,https://www.amazon.com/dp/B001EPUMLW

Ablaze VHS,True,False,https://www.amazon.com/dp/B000067JG0

"And 1 Mixtape, Vol. 5 Street Basketball  VHS",True,False,https://www.amazon.com/dp/B000067JGG

Kama Sutra: A Tale of Love,True,False,https://www.amazon.com/dp/B00004XQTA

Octopus 2:River of Fear VHS,True,False,https://www.amazon.com/dp/B000067JGL

Barton Fink,True,True,https://www.amazon.com/dp/B0015IXZ08

Chasing Holden VHS,True,False,https://www.amazon.com/dp/B000067JGJ

Blood Done Sign My Name,True,True,https://www.amazon.com/dp/B003Y6GIWG

Bloodfist VI: Ground Zero,True,False,https://www.amazon.com/dp/B00005B1ZT

All I Wanna Do,True,False,https://www.amazon.com/dp/B00004TJRQ

Great Alfred Hitchcock Movie Box,True,False,https://www.amazon.com/dp/B005GP7ED0

Park Row,True,False,https://www.amazon.com/dp/B004X63RWK

Sivaji: The Boss,True,False,https://www.amazon.com/dp/B0015V86GS

Yozakura Quartet: Complete Collection,True,False,https://www.amazon.com/dp/B0032DA430

New Fists of Fury,False,False,https://www.amazon.com/dp/B004BUY0K6

What's So Amazing About Grace: A Ten Session Investigation of Grace,True,False,https://www.amazon.com/dp/0310261791

Violin of the Century,True,False,https://www.amazon.com/dp/6305994137

Island Soldiers:History of the Celtic VHS,True,False,https://www.amazon.com/dp/6304428863

Barbie and the Magic of Pegasus,True,False,https://www.amazon.com/dp/B0009X775Y

"Sharon, Lois and Bram's Elephant Show- Live In Your Living Room VHS",True,False,https://www.amazon.com/dp/6301262646

Sweet Nude Ukrainian Girls,False,False,https://www.amazon.com/dp/B003VYBMRW

Jane Goodall's When Animals Talk,True,False,https://www.amazon.com/dp/B00308BAPS

Civil War Terror,True,False,https://www.amazon.com/dp/B000P6R5NO

Hetalia: World Series - Season Four,True,False,https://www.amazon.com/dp/B007V9ED1U

Wall Street: Money Never Sleeps,True,True,https://www.amazon.com/dp/B004EESGTA

Bad Man's River,True,False,https://www.amazon.com/dp/B000B7QCSQ

"The Lone Ranger, Vol. 1",True,False,https://www.amazon.com/dp/B00062IZJA

Celebrity,True,False,https://www.amazon.com/dp/B006GL8MUW

Welcome To Mooseport,True,False,https://www.amazon.com/dp/B0001V1M6E

Seasun Zieger's Straight Up Step,True,False,https://www.amazon.com/dp/B000NDIAPG

Anthony M-Hasta Ayer,False,False,https://www.amazon.com/dp/B000GG4XME

American Experience: Lee & Grant: Generals Civil,True,False,https://www.amazon.com/dp/B004AR4WNA

The Devil's Rejects,True,True,https://www.amazon.com/dp/B000RHLY7E

Stage Beauty,True,True,https://www.amazon.com/dp/B000RHLY7O

Bread VHS,True,False,https://www.amazon.com/dp/6301903463

Gigantor Retrospective 30 Vol 5 VHS,True,False,https://www.amazon.com/dp/6303239145

Cartoon Craze Vol. 24 presents: Sing A-Longs,False,False,https://www.amazon.com/dp/B0006HL0ZQ

Counter-Espionage,True,True,https://www.amazon.com/dp/B001M41548

Cash,True,False,https://www.amazon.com/dp/B003PAXOLE

Space Truckers,True,False,https://www.amazon.com/dp/B00000IC5K

Franz Kafka's It's a Wonderful Life ... and Other Strange Tales VHS,True,False,https://www.amazon.com/dp/B00000IC5N

Boomerang,True,True,https://www.amazon.com/dp/B00119UDCE

Analyze This VHS,True,False,https://www.amazon.com/dp/B00004SAHY

Waterfalls of Kauai,True,False,https://www.amazon.com/dp/B00007MGW2

Star Wars I: The Phantom Menace VHS,True,False,https://www.amazon.com/dp/B00004SAHV

Way Down East,False,True,https://www.amazon.com/dp/B000W4MNHW

Buff Brides: Count Down to Gown Workout,True,False,https://www.amazon.com/dp/B000JU8HKG

The District!,True,False,https://www.amazon.com/dp/B000WC8CL0

Secrets of the Flea Circus Revealed,False,False,https://www.amazon.com/dp/0970547811

Rokugatsu no hebi,True,False,https://www.amazon.com/dp/B00011FXH8

A Shot in the Dark VHS,True,False,https://www.amazon.com/dp/6301976835

Meet Babe Ruth VHS,True,False,https://www.amazon.com/dp/6301683102

Tomorrow at Seven,True,False,https://www.amazon.com/dp/B000641ZV8

Secrets of the Clown,True,False,https://www.amazon.com/dp/B001GJ4U7I

Scooby's All Star Laff-A-Lympics: Volume One,True,False,https://www.amazon.com/dp/B002T9H2MY

